nbeval fitness
0 26833.0
0 25176.0
0 25403.0
0 25161.0
0 26087.0
0 23773.0
0 23918.0
0 25024.0
0 25063.0
0 25804.0
0 25796.0
0 25984.0
0 25054.0
0 24695.0
0 24775.0
0 26724.0
0 26839.0
0 26953.0
0 25597.0
0 26524.0
0 26494.0
